#资金帐户     |交易市场|证券账户    |证券代码     |可用股份数           |成本价
#FundAcc C12|Market|SecuAcc    |StockCode C6|StkAvlQty          |CostPrice
B880000384  |1     |B880000384 |600000      |1000000000                |0
0031422441  |2     |0031422441 |002449      |1000000000                |0
0031422441  |2     |0031422441 |002450      |1000000000                |0
0031422441  |2     |0031422441 |002451      |1000000000                |0
0031422441  |2     |0031422441 |002452      |1000000000                |0
0031422441  |2     |0031422441 |002453      |1000000000                |0
0031422441  |2     |0031422441 |002454      |1000000000                |0
0031422441  |2     |0031422441 |002455      |1000000000                |0
0031422441  |2     |0031422441 |002456      |1000000000                |0
0031422441  |2     |0031422441 |002457      |1000000000                |0
0031422441  |2     |0031422441 |002458      |1000000000                |0
0031422441  |2     |0031422441 |002459      |1000000000                |0
0031422441  |2     |0031422441 |002460      |1000000000                |0
0031422441  |2     |0031422441 |002461      |1000000000                |0
0031422441  |2     |0031422441 |002462      |1000000000                |0
0031422441  |2     |0031422441 |002463      |1000000000                |0
0031422441  |2     |0031422441 |002464      |1000000000                |0
0031422441  |2     |0031422441 |002465      |1000000000                |0
0031422441  |2     |0031422441 |002466      |1000000000                |0
0031422441  |2     |0031422441 |002467      |1000000000                |0
0031422441  |2     |0031422441 |002468      |1000000000                |0
0031422441  |2     |0031422441 |002469      |1000000000                |0
0031422441  |2     |0031422441 |002470      |1000000000                |0
0031422441  |2     |0031422441 |002471      |1000000000                |0
0031422441  |2     |0031422441 |002472      |1000000000                |0
0031422441  |2     |0031422441 |002473      |1000000000                |0
0031422441  |2     |0031422441 |002474      |1000000000                |0
0031422441  |2     |0031422441 |002475      |1000000000                |0
0031422441  |2     |0031422441 |002476      |1000000000                |0
0031422441  |2     |0031422441 |002477      |1000000000                |0
0031422441  |2     |0031422441 |002478      |1000000000                |0
0031422441  |2     |0031422441 |002479      |1000000000                |0
0031422441  |2     |0031422441 |002480      |1000000000                |0
0031422441  |2     |0031422441 |002481      |1000000000                |0
0031422441  |2     |0031422441 |002482      |1000000000                |0
0031422441  |2     |0031422441 |002483      |1000000000                |0
0031422441  |2     |0031422441 |002484      |1000000000                |0
0031422441  |2     |0031422441 |002485      |1000000000                |0
0031422441  |2     |0031422441 |002486      |1000000000                |0
0031422441  |2     |0031422441 |002487      |1000000000                |0
0031422441  |2     |0031422441 |002488      |1000000000                |0
0031422441  |2     |0031422441 |002489      |1000000000                |0
0031422441  |2     |0031422441 |002490      |1000000000                |0
0031422441  |2     |0031422441 |002491      |1000000000                |0
0031422441  |2     |0031422441 |002492      |1000000000                |0
0031422441  |2     |0031422441 |002493      |1000000000                |0
0031422441  |2     |0031422441 |002494      |1000000000                |0
0031422441  |2     |0031422441 |002495      |1000000000                |0
0031422441  |2     |0031422441 |002496      |1000000000                |0
0031422441  |2     |0031422441 |002497      |1000000000                |0
0031422441  |2     |0031422441 |002498      |1000000000                |0
0031422441  |2     |0031422441 |002499      |1000000000                |0
0031422441  |2     |0031422441 |002500      |1000000000                |0
0031422441  |2     |0031422441 |002501      |1000000000                |0
0031422441  |2     |0031422441 |002502      |1000000000                |0
0031422441  |2     |0031422441 |002503      |1000000000                |0
0031422441  |2     |0031422441 |002504      |1000000000                |0
0031422441  |2     |0031422441 |002505      |1000000000                |0
0031422441  |2     |0031422441 |002506      |1000000000                |0
0031422441  |2     |0031422441 |002507      |1000000000                |0
0031422441  |2     |0031422441 |002508      |1000000000                |0
0031422441  |2     |0031422441 |002509      |1000000000                |0
0031422441  |2     |0031422441 |002510      |1000000000                |0
0031422441  |2     |0031422441 |002511      |1000000000                |0
0031422441  |2     |0031422441 |002512      |1000000000                |0
0031422441  |2     |0031422441 |002513      |1000000000                |0
0031422441  |2     |0031422441 |002514      |1000000000                |0
0031422441  |2     |0031422441 |002515      |1000000000                |0
0031422441  |2     |0031422441 |002516      |1000000000                |0
0031422441  |2     |0031422441 |002517      |1000000000                |0
0031422441  |2     |0031422441 |002518      |1000000000                |0
0031422441  |2     |0031422441 |002519      |1000000000                |0
0031422441  |2     |0031422441 |002520      |1000000000                |0
0031422441  |2     |0031422441 |002521      |1000000000                |0
0031422441  |2     |0031422441 |002522      |1000000000                |0
0031422441  |2     |0031422441 |002523      |1000000000                |0
0031422441  |2     |0031422441 |002524      |1000000000                |0
0031422441  |2     |0031422441 |002526      |1000000000                |0
0031422441  |2     |0031422441 |002527      |1000000000                |0
0031422441  |2     |0031422441 |002528      |1000000000                |0
0031422441  |2     |0031422441 |002529      |1000000000                |0
0031422441  |2     |0031422441 |002530      |1000000000                |0
0031422441  |2     |0031422441 |002531      |1000000000                |0
0031422441  |2     |0031422441 |002532      |1000000000                |0
0031422441  |2     |0031422441 |002533      |1000000000                |0
0031422441  |2     |0031422441 |002534      |1000000000                |0
0031422441  |2     |0031422441 |002535      |1000000000                |0
0031422441  |2     |0031422441 |002536      |1000000000                |0
0031422441  |2     |0031422441 |002537      |1000000000                |0
0031422441  |2     |0031422441 |002538      |1000000000                |0
0031422441  |2     |0031422441 |002539      |1000000000                |0
0031422441  |2     |0031422441 |002540      |1000000000                |0
0031422441  |2     |0031422441 |002541      |1000000000                |0
0031422441  |2     |0031422441 |002542      |1000000000                |0
0031422441  |2     |0031422441 |002543      |1000000000                |0
0031422441  |2     |0031422441 |002544      |1000000000                |0
